cod_alumno,cod_semestre,cod_facultad,cod_escuela,num_res_autoriza,cod_tipo_autorizacion
10200185,20201,20,1,RD 108-D-FISI-2020                      ,TO 
17200069,20201,20,1,RD 108-D-FISI-2020                      ,AM 
17200069,20201,20,1,RD 108-D-FISI-2020                      ,AM 
17200069,20201,20,1,RD 108-D-FISI-2020                      ,TO 
10200203,20201,20,1,RD 108-D-FISI-2020                      ,TO 
15200040,20201,20,1,RD 108-D-FISI-2020                      ,TO 
18200133,20201,20,1,RD 108-D-FISI-2020                      ,TO 
16200106,20201,20,1,RD 108-D-FISI-2020                      ,TO 
14200132,20201,20,1,RD 108-D-FISI-2020                      ,AM 
14200132,20201,20,1,RD 108-D-FISI-2020                      ,TO 
10200230,20201,20,1,RD 108-D-FISI-2020                      ,TO 
10200120,20201,20,1,RD 108-D-FISI-2020                      ,AM 
11200063,20201,20,1,RD 108-D-FISI-2020                      ,AM 
11200080,20201,20,1,RD 108-D-FISI-2020                      ,AM 
11200080,20201,20,1,RD 108-D-FISI-2020                      ,AM 
11200189,20201,20,1,RD 108-D-FISI-2020                      ,AM 
13200030,20201,20,1,RD 108-D-FISI-2020                      ,AM 
13200041,20201,20,1,RD 108-D-FISI-2020                      ,AM 
13200041,20201,20,1,RD 108-D-FISI-2020                      ,AM 
10200112,20201,20,1,RD 108-D-FISI-2020                      ,AM 
17200060,20201,20,1,RD 108-D-FISI-2020                      ,AM 
17200060,20201,20,1,RD 108-D-FISI-2020                      ,AM 
17200060,20201,20,1,RD 108-D-FISI-2020                      ,AM 
17200060,20201,20,1,RD 108-D-FISI-2020                      ,AM 
17200060,20201,20,1,RD 108-D-FISI-2020                      ,AM 
13200093,20201,20,1,RD 108-D-FISI-2020                      ,AM 
13200139,20201,20,1,RD 108-D-FISI-2020                      ,AM 
13200139,20201,20,1,RD 108-D-FISI-2020                      ,AM 
13200150,20201,20,1,RD 108-D-FISI-2020                      ,AM 
13200150,20201,20,1,RD 108-D-FISI-2020                      ,AM 
14200034,20201,20,1,RD 108-D-FISI-2020                      ,AM 
14200080,20201,20,1,RD 108-D-FISI-2020                      ,AM 
14200080,20201,20,1,RD 108-D-FISI-2020                      ,AM 
14200109,20201,20,1,RD 108-D-FISI-2020                      ,AM 
14200109,20201,20,1,RD 108-D-FISI-2020                      ,AM 
14200128,20201,20,1,RD 108-D-FISI-2020                      ,AM 
14200128,20201,20,1,RD 108-D-FISI-2020                      ,AM 
14200128,20201,20,1,RD 108-D-FISI-2020                      ,AM 
14200128,20201,20,1,RD 108-D-FISI-2020                      ,AM 
14200128,20201,20,1,RD 108-D-FISI-2020                      ,AM 
14200134,20201,20,1,RD 108-D-FISI-2020                      ,AM 
14200134,20201,20,1,RD 108-D-FISI-2020                      ,AM 
15200006,20201,20,1,RD 108-D-FISI-2020                      ,AM 
15200036,20201,20,1,RD 108-D-FISI-2020                      ,AM 
15200036,20201,20,1,RD 108-D-FISI-2020                      ,AM 
15200036,20201,20,1,RD 108-D-FISI-2020                      ,AM 
15200036,20201,20,1,RD 108-D-FISI-2020                      ,AM 
15200152,20201,20,1,RD 108-D-FISI-2020                      ,AM 
15200176,20201,20,1,RD 108-D-FISI-2020                      ,AM 
15200176,20201,20,1,RD 108-D-FISI-2020                      ,AM 
16200016,20201,20,1,RD 108-D-FISI-2020                      ,AM 
16200105,20201,20,1,RD 108-D-FISI-2020                      ,AM 
16200105,20201,20,1,RD 108-D-FISI-2020                      ,AM 
16200149,20201,20,1,RD 108-D-FISI-2020                      ,AM 
16200149,20201,20,1,RD 108-D-FISI-2020                      ,AM 
16200176,20201,20,1,RD 108-D-FISI-2020                      ,AM 
16200176,20201,20,1,RD 108-D-FISI-2020                      ,AM 
16200176,20201,20,1,RD 108-D-FISI-2020                      ,AM 
16200185,20201,20,1,RD 108-D-FISI-2020                      ,AM 
16200185,20201,20,1,RD 108-D-FISI-2020                      ,AM 
16200185,20201,20,1,RD 108-D-FISI-2020                      ,AM 
16200198,20201,20,1,RD 108-D-FISI-2020                      ,AM 
17200024,20201,20,1,RD 108-FISI-2020                        ,AM 
17200042,20201,20,1,RD 108-D-FISI-2020                      ,AM 
17200043,20201,20,1,RD 108-D-FISI-2020                      ,AM 
17200051,20201,20,1,RD 108-FISI-20202                       ,AM 
17200067,20201,20,1,RD 108-FISI-2020                        ,AM 
17200177,20201,20,1,RD 108-D-FISI-2020                      ,AM 
17200177,20201,20,1,RD 108-D-FISI-2020                      ,AM 
17200180,20201,20,1,RD 108-D-FISI-2020                      ,AM 
17200212,20201,20,1,RD 108-D-FISI-2020                      ,AM 
17200212,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200032,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200032,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200041,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200041,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200041,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200041,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200147,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200147,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200147,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200161,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200163,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200163,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200163,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200163,20201,20,1,RD 108-D-FISI-2020                      ,AM 
9200193,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200132,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200132,20201,20,1,RD 108-D-FISI-2020                      ,AM 
17200135,20201,20,1,RD 108-D-FISI-2020                      ,AM 
13200099,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200214,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200135,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200135,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200241,20201,20,1,RD 108-D-FISI-2020                      ,AM 
10200085,20201,20,1,RD 108-D-FISI-2020                      ,AM 
12200148,20201,20,1,RD 108-D-FISI-2020                      ,AM 
13200149,20201,20,1,RD 108-D-FISI-2020                      ,AM 
13200149,20201,20,1,RD 108-D-FISI-2020                      ,AM 
8160007,20201,20,1,RD 108-D-FISI-2020                      ,AM 
8160007,20201,20,1,RD 108-D-FISI-2020                      ,AM 
8160007,20201,20,1,RD 108-D-FISI-2020                      ,AM 
17200219,20201,20,1,RD 108-D-FISI-2020                      ,AM 
14200085,20201,20,1,RD 108-D-FISI-2020                      ,AM 
14200085,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200149,20201,20,1,RD 108-D-FISI-2020                      ,AM 
13200158,20201,20,1,RD 108-D-FISI-2020                      ,AM 
13200159,20201,20,1,RD 108-D-FISI-2020                      ,AM 
13200159,20201,20,1,RD 108-D-FISI-2020                      ,AM 
9200176,20201,20,1,RD 108-D-FISI-2020                      ,AM 
9200176,20201,20,1,RD 108-D-FISI-2020                      ,AM 
15200169,20201,20,1,RD 108-D-FISI-2020                      ,AM 
15200169,20201,20,1,RD 108-D-FISI-2020                      ,AM 
15200121,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200027,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200027,20201,20,1,RD 108-D-FISI-2020                      ,AM 
12200097,20201,20,1,RD 108-D-FISI-2020                      ,AM 
14200091,20201,20,1,RD 108-D-FISI-2020                      ,AM 
14200092,20201,20,1,RD 108-D-FISI-2020                      ,AM 
13200098,20201,20,1,RD 108-D-FISI-2020                      ,AM 
13200098,20201,20,1,RD 108-D-FISI-2020                      ,AM 
17200171,20201,20,1,RD 108-D-FISI-2020                      ,AM 
17200171,20201,20,1,RD 108-D-FISI-2020                      ,AM 
17200171,20201,20,1,RD 108-D-FISI-2020                      ,AM 
9200027,20201,20,1,RD 108-D-FISI-2020                      ,AM 
14200024,20201,20,1,RD 108-D-FISI-2020                      ,AM 
14200024,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200165,20201,20,1,RD 108-D-FISI-2020                      ,AM 
15200056,20201,20,1,RD 108-D-FISI-2020                      ,AM 
15200133,20201,20,1,RD 108-D-FISI-2020                      ,AM 
17200059,20201,20,1,RD 108-D-FISI-2020                      ,AM 
17200059,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200175,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200175,20201,20,1,RD 108-D-FISI-2020                      ,AM 
13200087,20201,20,1,RD 108-D-FISI-2020                      ,AM 
13200087,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200178,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200178,20201,20,1,RD 108-D-FISI-2020                      ,AM 
14200035,20201,20,1,RD 108-D-FISI-2020                      ,AM 
14200035,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200183,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200183,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200185,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200043,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200192,20201,20,1,RD 108-D-FISI-2020                      ,AM 
17200200,20201,20,1,RD 108-D-FISI-2020                      ,AM 
17200200,20201,20,1,RD 108-D-FISI-2020                      ,AM 
16200158,20201,20,1,RD 108-D-FISI-2020                      ,AM 
16200158,20201,20,1,RD 108-D-FISI-2020                      ,AM 
16200158,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200197,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200198,20201,20,1,RD 108-D-FISI-2020                      ,AM 
17200013,20201,20,1,RD 108-D-FISI-2020                      ,AM 
17200013,20201,20,1,RD 108-D-FISI-2020                      ,AM 
14200114,20201,20,1,RD 108-D-FISI-2020                      ,AM 
11200193,20201,20,1,RD 1'08-D-FISI-202                      ,AM 
18200202,20201,20,1,RD 108-D-FISI-2020                      ,AM 
16200032,20201,20,1,RD 108-D-FISI-2020                      ,AM 
16200032,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200207,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200207,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200207,20201,20,1,RD 108-D-FISI-2020                      ,AM 
13200046,20201,20,1,RD 108-D-FISI-2020                      ,AM 
12200129,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200221,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200221,20201,20,1,RD 108-D-FISI-2020                      ,AM 
13200082,20201,20,1,RD 108-D-FISI-2020                      ,AM 
13200082,20201,20,1,RD 108-D-FISI-2020                      ,AM 
11200054,20201,20,1,RD 108-D-FISI-2020                      ,AM 
11200054,20201,20,1,RD 108-D-FISI-2020                      ,AM 
15200191,20201,20,1,RD 108-D-FISI-2020                      ,AM 
15200191,20201,20,1,RD 108-D-FISI-2020                      ,AM 
15200191,20201,20,1,RD 108-D-FISI-2020                      ,AM 
15200191,20201,20,1,RD 108-D-FISI-2020                      ,AM 
16200128,20201,20,1,RD 108-D-FISI-2020                      ,AM 
16200128,20201,20,1,RD 108-D-FISI-2020                      ,AM 
14200094,20201,20,1,RD 108-D-FISI-2020                      ,AM 
14200094,20201,20,1,RD 108-D-FISI-2020                      ,AM 
14200094,20201,20,1,RD 108-D-FISI-2020                      ,AM 
13200073,20201,20,1,RD 108-D-FISI-2020                      ,AM 
13200073,20201,20,1,RD 108-D-FISI-2020                      ,AM 
13200073,20201,20,1,RD 108-D-FISI-2020                      ,AM 
13200088,20201,20,1,RD 108-D-FISI-2020                      ,AM 
13200088,20201,20,1,RD 108-D-FISI-2020                      ,AM 
14200028,20201,20,1,RD 108-D-FISI-2020                      ,AM 
14200028,20201,20,1,RD 108-D-FISI-2020                      ,AM 
14200028,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200193,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200193,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200218,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200218,20201,20,1,RD 108-D-FISI-2020                      ,AM 
18200218,20201,20,1,RD 108-D-FISI-2020                      ,AM 
14200030,20201,20,1,RD 108-D-FISI-2020                      ,AM 
14200030,20201,20,1,RD 108-D-FISI-2020                      ,AM 
14200030,20201,20,1,RD 108-D-FISI-2020                      ,AM 
10200238,20201,20,1,RD 108-D-FISI-2020                      ,AM 
10200238,20201,20,1,RD 108-D-FISI-2020                      ,AM 
13200038,20201,20,1,RD 108-D-FISI-2020                      ,AM 
13200038,20201,20,1,RD 108-D-FISI-2020                      ,AM 
16200159,20201,20,1,RD 108-D-FISI-2020                      ,AM 
11200004,20201,20,1,RD 108-D-FISI-20'2                      ,AM 
12200021,20201,20,1,RD 108-D-FISI-2020                      ,AM 
12200021,20201,20,1,RD 108-D-FISI-2020                      ,AM 
12200021,20201,20,1,RD 108-D-FISI-2020                      ,AM 
12200171,20201,20,1,RD 108-D-FISI-2020                      ,AM 
13200014,20201,20,1,RD 108-D-FISI-2020                      ,AM 
13200080,20201,20,1,RD 108-D-FISI-2020                      ,AM 
13200080,20201,20,1,RD 108-D-FISI-2020                      ,AM 
13200080,20201,20,1,RD 108-D-FISI-2020                      ,AM 
14200002,20201,20,1,RD 108-D-FISI-2020                      ,AM 
14200002,20201,20,1,RD 108-D-FISI-2020                      ,AM 
14200137,20201,20,1,RD 108-D-FISI-2020                      ,AM 
14200137,20201,20,1,RD 108-D-FISI-2020                      ,AM 
15200022,20201,20,1,RD 108-D-FISI-2020                      ,AM 
15200022,20201,20,1,RD 108-D-FISI-2020                      ,AM 
15200034,20201,20,1,RD 108-D-FISI-2020                      ,AM 
15200034,20201,20,1,RD 108-D-FISI-2020                      ,AM 
15200034,20201,20,1,RD 108-D-FISI-2020                      ,AM 
15200047,20201,20,1,RD 108-D-FISI-2020                      ,AM 
15200047,20201,20,1,RD 108-D-FISI-2020                      ,AM 
15200048,20201,20,1,RD 108-D-FISI-2020                      ,AM 
15200126,20202,20,1,RD 000445-2020-D                        ,AM 
15200126,20202,20,1,RD 000445-2020-D                        ,AM 
15200126,20202,20,1,RD 000445-2020-D                        ,AM 
13200038,20202,20,1,RD 000445-2020-D                        ,AM 
13200038,20202,20,1,RD 000445-2020-D                        ,AM 
13200038,20202,20,1,RD 000445-2020-D                        ,AM 
12200021,20202,20,1,RD 000445-2020-D                        ,AM 
12200021,20202,20,1,RD 000445-2020-D                        ,AM 
16200129,20202,20,1,RD 000445-2020-D                        ,AM 
16200129,20202,20,1,RD 000446-2020-D                        ,AM 
16200129,20202,20,1,RD 000445-2020-D                        ,AM 
13200175,20202,20,1,RD 000445-2020-D                        ,AM 
14200089,20202,20,1,RD 000445-2020-D                        ,AM 
14200148,20202,20,1,RD 000445-2020-D                        ,AM 
18200193,20202,20,1,RD 000445-2020-D                        ,AM 
8160007,20202,20,1,RD 00445-2020-FIS                       ,AM 
13200030,20202,20,1,RD 00045-20-D-FISI                      ,AM 
13200080,20202,20,1,RD 000445-2020-D-                       ,AM 
17200199,20202,20,1,RD 000445-2020-D-                       ,AM 
10200238,20202,20,1,RD 000445-2020-D                        ,AM 
16200176,20202,20,1,RD 000445-2020-D                        ,AM 
9200187,20202,20,1,RD 000445-2020-D                        ,AM 
15200148,20202,20,1,RD 000445-2020-D                        ,AM 
17200180,20202,20,1,RD 000445-2020-D                        ,AM 
15200176,20202,20,1,RD 000445-2020-D                        ,AM 
15200176,20202,20,1,RD 000445-2020-D                        ,AM 
15200115,20202,20,1,RD 000445-2020-D                        ,AM 
15200115,20202,20,1,RD 000445-2020-D                        ,AM 
